TransactionID,AccountID,TransactionAmount,TransactionDate,Location,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionType_Debit,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Balance_Category,Age_Category,Cluster,Cluster_After_FeatureSelection
TX001989,3,291.68,2023-08-07 18:07:57,47,2,4,24,21.0,90.0,1.0,1451.02,2024-11-04 08:11:59,True,False,False,False,False,True,Low,Young,0,1
TX001990,6,56.96000000000001,2023-06-26 17:38:30,37,4,6,25,22.0,135.0,1.0,1597.85,2024-11-04 08:07:18,True,False,False,False,False,True,Low,Young,0,1
TX001991,1,436.8,2023-07-03 16:15:11,57,4,4,15,27.0,92.0,1.0,1256.33,2024-11-04 08:10:00,True,False,True,False,False,True,Low,Young,0,1
TX001992,9,259.49,2023-06-09 16:31:56,50,2,4,19,72.0,292.0,1.0,7320.61,2024-11-04 08:07:31,True,False,True,False,True,False,Moderate,Senior,1,0
TX001993,6,726.26,2023-02-13 17:13:49,59,5,3,22,57.0,147.0,1.0,2150.38,2024-11-04 08:06:49,True,False,True,False,True,False,Low,Mature,1,1
TX001994,4,568.68,2023-04-25 18:47:16,56,4,4,16,72.0,101.0,1.0,2940.04,2024-11-04 08:08:39,True,False,False,False,True,False,Low,Senior,1,0
TX001995,6,77.57,2023-12-13 17:02:21,57,8,4,27,49.0,225.0,1.0,12801.93,2024-11-04 08:07:54,True,False,True,False,False,False,Very High,Adult,1,0
TX001997,9,14.160000000000025,2023-01-09 16:49:07,60,3,2,20,74.0,290.0,1.0,5399.76,2024-11-04 08:10:20,False,True,False,False,True,False,Moderate,Senior,1,0
TX001999,7,61.329999999999984,2023-09-20 18:18:00,55,3,3,24,27.0,129.0,1.0,7537.4,2024-11-04 08:06:27,True,False,False,True,False,False,Moderate,Young,0,0
TX002000,7,27.639999999999986,2023-06-09 17:14:26,52,6,1,31,54.0,23.0,1.0,7498.51,2024-11-04 08:08:22,True,False,True,True,False,False,Moderate,Mature,1,0
TX002001,8,3.8500000000000227,2023-04-17 16:27:27,53,6,6,31,29.0,32.0,1.0,10506.41,2024-11-04 08:08:51,True,False,False,False,False,False,High,Young,1,0
TX002002,7,431.22,2023-04-21 16:25:49,50,4,8,22,73.0,129.0,1.0,6505.98,2024-11-04 08:07:30,False,True,False,False,True,False,Moderate,Senior,1,0
TX002003,5,178.55,2023-12-15 16:16:30,56,4,4,20,55.0,67.0,1.0,7568.4,2024-11-04 08:12:21,True,True,False,True,False,False,High,Mature,1,0
TX002004,1,248.76,2023-05-24 16:12:18,60,6,4,27,18.0,56.0,1.0,546.46,2024-11-04 08:06:33,True,False,False,False,False,True,Low,Young,0,1
TX002005,1,76.16,2023-11-21 16:45:29,53,3,2,27,23.0,99.0,1.0,1072.2500000000005,2024-11-04 08:12:04,True,False,False,False,False,True,Low,Young,0,1
TX002006,4,347.25,2023-01-30 18:49:52,55,4,4,28,69.0,250.0,1.0,7273.55,2024-11-04 08:08:01,True,False,False,False,False,False,Moderate,Senior,1,0
TX002008,4,325.98,2023-07-20 16:58:39,45,6,9,17,19.0,277.0,1.0,782.3500000000004,2024-11-04 08:08:23,True,False,False,False,False,True,Low,Young,0,1
TX002009,4,249.56,2023-11-20 16:05:05,52,5,2,21,76.0,246.0,1.0,4444.95,2024-11-04 08:11:08,True,True,False,False,True,False,Moderate,Senior,1,0
TX002010,5,17.430000000000007,2023-02-23 16:21:38,37,6,4,25,56.0,33.0,1.0,10658.88,2024-11-04 08:08:36,True,False,False,False,False,False,High,Mature,1,0
TX002011,5,198.01,2023-04-24 17:46:41,50,3,6,28,26.0,40.000000000000014,1.0,250.9300000000003,2024-11-04 08:10:09,False,True,False,False,False,True,Low,Young,0,1
TX002012,7,585.58,2023-09-04 16:13:40,55,1,5,27,23.0,55.0,1.0,1729.02,2024-11-04 08:09:16,True,True,False,False,False,True,Low,Young,0,1
TX002013,9,434.67,2023-12-05 18:33:02,50,2,4,19,27.0,124.0,1.0,1298.13,2024-11-04 08:10:09,False,False,True,False,False,True,Low,Young,0,1
TX002014,7,510.7,2023-06-07 16:35:27,52,3,4,25,27.0,294.0,1.0,5828.48,2024-11-04 08:07:57,False,False,True,False,False,True,Moderate,Young,0,1
TX002015,1,331.98,2023-08-28 16:40:01,60,4,5,26,74.0,12.0,1.0,7600.99,2024-11-04 08:09:26,True,False,False,False,True,False,High,Senior,1,0
TX002016,6,199.54,2023-10-10 17:24:33,39,6,4,30,56.0,268.0,1.0,9603.73,2024-11-04 08:10:49,True,False,True,True,False,False,High,Mature,1,0
TX002017,2,212.97,2023-11-14 16:56:34,57,1,5,24,59.0,178.0,1.0,4180.4,2024-11-04 08:10:42,True,False,True,True,False,False,Moderate,Mature,1,0
TX002018,8,270.56,2023-02-17 16:57:32,58,7,5,31,23.0,139.0,1.0,1268.44,2024-11-04 08:08:05,True,False,True,False,False,True,Low,Young,0,1
TX002019,6,306.37,2023-06-27 18:26:08,53,6,3,29,26.0,120.0,1.0,9609.67,2024-11-04 08:07:43,True,False,False,True,False,False,High,Young,1,0
TX002020,4,643.02,2023-10-02 17:47:19,55,4,5,31,38.0,85.0,1.0,11989.39,2024-11-04 08:07:01,False,False,False,False,False,False,Very High,Adult,1,0
TX002021,7,98.48000000000002,2023-02-16 17:14:41,56,4,1,23,47.0,12.0,1.0,9538.92,2024-11-04 08:11:29,True,True,False,True,False,False,High,Adult,1,0
TX002022,9,889.01,2023-08-29 17:55:07,50,4,5,21,36.0,169.0,1.0,4826.88,2024-11-04 08:11:23,True,False,True,True,False,False,Moderate,Adult,0,1
TX002023,6,537.86,2023-09-19 16:44:21,54,3,5,28,27.0,134.0,1.0,293.0600000000004,2024-11-04 08:09:27,True,False,True,False,False,True,Low,Young,0,1
TX002024,6,241.18,2023-05-30 18:29:15,56,5,2,31,25.0,162.0,1.0,1445.5299999999997,2024-11-04 08:06:56,True,False,False,False,False,True,Low,Young,0,1
TX002025,9,130.54,2023-04-05 17:20:36,57,3,9,23,64.0,94.0,1.0,11204.62,2024-11-04 08:09:50,True,False,False,False,False,False,High,Mature,1,0
TX002026,5,800.29,2023-12-04 16:25:27,51,2,1,25,20.0,84.0,1.0,693.3999999999996,2024-11-04 08:11:42,False,True,False,False,False,True,Low,Young,0,1
TX002027,7,8.810000000000002,2023-05-22 16:57:30,44,3,7,21,57.0,165.0,1.0,13523.65,2024-11-04 08:09:40,True,False,True,False,False,False,Very High,Mature,1,0
TX002028,9,28.519999999999982,2023-06-02 16:54:12,55,5,4,23,20.0,163.0,1.0,662.5100000000002,2024-11-04 08:08:28,True,False,False,False,False,True,Low,Young,0,1
TX002029,4,431.31,2023-05-01 16:18:16,57,3,2,23,23.0,99.0,1.0,342.72999999999956,2024-11-04 08:09:29,False,False,True,False,False,True,Low,Young,0,1
TX002030,3,885.3300000000002,2023-08-22 18:41:50,55,8,3,31,47.0,59.0,1.0,7764.16,2024-11-04 08:10:03,False,False,False,True,False,False,High,Adult,1,0
TX002031,2,199.23,2023-09-04 16:04:27,63,5,5,25,29.0,54.0,1.0,9834.0,2024-11-04 08:07:46,True,False,False,True,False,False,High,Young,1,0
TX002032,6,42.25999999999999,2023-10-26 16:19:25,55,8,4,19,44.0,171.0,1.0,268.77000000000044,2024-11-04 08:09:35,True,False,False,False,False,False,Low,Adult,0,1
TX002033,7,166.06,2023-07-14 16:06:06,55,7,3,20,30.0,172.0,1.0,5397.68,2024-11-04 08:07:04,True,False,False,True,False,False,Moderate,Young,0,1
TX002034,2,357.72,2023-08-07 17:29:48,56,6,2,15,53.0,25.0,1.0,7659.5,2024-11-04 08:11:19,True,False,False,False,True,False,High,Mature,1,0
TX002035,1,588.37,2023-01-05 17:48:29,44,3,9,27,28.0,284.0,1.0,1926.08,2024-11-04 08:07:39,True,False,True,False,False,True,Low,Young,0,1
TX002036,5,72.82,2023-11-10 16:50:35,56,7,3,21,68.0,127.0,1.0,6911.62,2024-11-04 08:06:49,True,False,True,False,False,False,Moderate,Senior,1,0
TX002037,8,162.36,2023-11-22 16:10:32,63,9,5,14,36.0,147.0,1.0,7527.04,2024-11-04 08:09:02,True,False,True,True,False,False,Moderate,Adult,1,0
TX002038,3,584.82,2023-10-17 16:11:26,52,4,5,26,43.0,109.0,1.0,12071.1,2024-11-04 08:09:47,False,False,True,False,False,False,Very High,Adult,1,0
TX002039,4,38.14999999999998,2023-10-06 16:37:16,60,5,3,31,72.0,129.0,1.0,1425.4700000000003,2024-11-04 08:12:23,False,False,True,False,True,False,Low,Senior,1,0
TX002040,5,477.54,2023-08-21 17:20:05,53,5,4,21,23.0,52.0,1.0,1598.63,2024-11-04 08:06:48,False,False,False,False,False,True,Low,Young,0,1
TX002041,3,639.57,2023-12-18 16:25:18,58,2,3,30,60.0,43.0,1.0,11726.47,2024-11-04 08:12:02,True,True,False,False,False,False,Very High,Mature,1,0
TX002042,4,58.22999999999999,2023-07-26 17:25:23,50,7,2,30,28.0,34.0,1.0,9189.76,2024-11-04 08:09:59,True,False,True,False,False,True,High,Young,1,0
TX002043,5,776.21,2023-02-22 17:15:20,55,2,5,22,78.0,99.0,1.0,4895.87,2024-11-04 08:06:38,False,False,True,False,True,False,Moderate,Senior,1,0
TX002044,7,248.76,2023-03-20 18:51:53,39,3,2,30,21.0,117.0,1.0,6178.77,2024-11-04 08:09:07,True,True,False,False,False,True,Moderate,Young,0,1
TX002045,8,188.61,2024-01-01 17:16:23,57,9,3,21,67.0,26.0,1.0,7167.57,2024-11-04 08:06:23,True,False,True,False,True,False,Moderate,Senior,1,0
TX002046,5,675.37,2023-12-29 16:45:06,53,2,4,28,56.0,31.0,1.0,4704.91,2024-11-04 08:11:11,False,False,True,False,True,False,Moderate,Mature,1,0
TX002047,5,94.82,2023-03-21 16:36:30,47,2,4,25,67.0,56.0,1.0,1267.7200000000003,2024-11-04 08:12:17,False,True,False,False,True,False,Low,Senior,1,0
TX002048,5,425.18,2023-02-20 16:16:39,58,5,5,26,59.0,135.0,1.0,5790.55,2024-11-04 08:11:26,False,False,True,True,False,False,Moderate,Mature,1,0
TX002049,7,50.28000000000003,2023-02-02 16:20:28,60,3,5,26,60.0,65.0,1.0,5729.1,2024-11-04 08:06:46,True,True,False,True,False,False,Moderate,Mature,1,0
TX002050,6,864.72,2023-08-25 16:35:39,55,6,5,24,34.0,58.0,1.0,7379.38,2024-11-04 08:11:10,False,True,False,True,False,False,Moderate,Adult,1,0
TX002051,8,70.68,2023-11-22 17:01:08,41,3,3,19,25.0,105.0,1.0,1478.4099999999999,2024-11-04 08:10:55,True,False,True,False,False,True,Low,Young,0,1
TX002052,5,261.77,2023-01-12 18:07:21,56,2,5,26,28.0,46.0,1.0,824.71,2024-11-04 08:11:48,True,False,True,False,False,True,Low,Young,0,1
TX002053,5,183.22,2023-10-05 18:40:15,49,6,8,25,27.0,63.0,1.0,1024.4200000000005,2024-11-04 08:07:27,True,False,False,False,False,True,Low,Young,0,1
TX002055,4,156.86,2023-01-30 16:37:53,63,4,6,25,51.0,102.0,1.0,14453.35,2024-11-04 08:10:27,True,False,False,False,False,False,Very High,Mature,1,0
TX002056,7,120.67000000000002,2023-12-25 18:16:39,53,4,4,25,42.0,233.0,1.0,5374.54,2024-11-04 08:12:08,True,False,False,False,False,False,Moderate,Adult,1,0
TX002057,5,308.62,2023-10-06 18:59:06,50,3,5,26,59.0,101.0,1.0,9148.08,2024-11-04 08:06:47,False,True,False,True,False,False,High,Mature,1,0
TX002058,1,506.81,2023-12-20 16:17:24,49,3,2,27,59.0,41.0,1.0,2757.23,2024-11-04 08:08:00,True,False,False,True,False,False,Low,Mature,1,0
TX002059,3,328.39,2023-11-09 16:47:01,52,2,3,30,41.0,108.0,1.0,2523.83,2024-11-04 08:11:57,True,False,False,True,False,False,Low,Adult,0,1
TX002060,10,796.3,2023-03-22 16:03:01,50,5,4,28,67.0,64.0,1.0,1498.79,2024-11-04 08:08:32,True,True,False,False,True,False,Low,Senior,1,0
TX002061,4,72.47000000000003,2023-10-17 18:02:43,57,4,5,21,29.0,72.0,1.0,1305.56,2024-11-04 08:11:10,True,False,True,False,False,False,Low,Young,0,1
TX002062,7,279.6,2023-05-31 16:28:06,60,4,6,23,25.0,131.0,1.0,1910.9,2024-11-04 08:06:53,True,False,False,False,False,True,Low,Young,0,1
TX002063,2,304.2,2023-06-08 16:06:13,55,8,4,21,25.0,102.0,1.0,423.6400000000003,2024-11-04 08:10:19,True,False,True,False,False,True,Low,Young,0,1
TX002064,7,351.38,2023-06-26 18:41:55,52,3,8,39,64.0,20.999999999999986,1.0,7606.63,2024-11-04 08:06:32,True,True,False,False,True,False,High,Mature,1,0
TX002065,8,86.07,2023-11-20 18:40:45,44,1,1,22,31.0,23.0,1.0,842.5599999999995,2024-11-04 08:12:19,True,True,False,False,False,False,Low,Young,0,1
TX002066,4,604.5,2023-08-08 18:39:24,39,7,6,21,28.0,80.0,1.0,709.4200000000001,2024-11-04 08:06:32,True,False,False,False,False,True,Low,Young,0,1
TX002067,6,258.7,2023-02-22 17:12:15,63,3,5,22,27.0,123.0,1.0,1358.37,2024-11-04 08:06:36,True,False,False,False,False,True,Low,Young,0,1
TX002069,11,11.45999999999998,2023-01-31 17:14:32,50,6,6,17,75.0,64.0,1.0,7258.33,2024-11-04 08:08:10,False,True,False,False,True,False,Moderate,Senior,1,0
TX002070,5,63.75999999999999,2023-06-27 17:44:24,54,7,8,29,69.0,100.0,1.0,4980.26,2024-11-04 08:10:22,True,False,False,False,True,False,Moderate,Senior,1,0
TX002071,7,446.8299999999999,2023-06-26 18:51:31,56,3,5,22,55.0,143.0,1.0,1623.5,2024-11-04 08:09:33,False,True,False,False,True,False,Low,Mature,1,1
TX002072,6,63.53999999999999,2023-05-22 18:23:18,44,7,3,19,26.0,136.0,1.0,4401.78,2024-11-04 08:07:31,True,False,False,True,False,False,Moderate,Young,0,1
TX002073,5,81.10999999999999,2023-10-16 18:07:26,63,4,4,22,48.0,110.0,1.0,2051.37,2024-11-04 08:07:46,True,False,True,True,False,False,Low,Adult,0,1
TX002075,7,170.96,2023-12-28 16:46:46,45,3,1,21,64.0,69.0,1.0,13374.89,2024-11-04 08:06:53,True,True,False,False,False,False,Very High,Mature,1,0
TX002076,8,48.50999999999996,2023-01-09 17:22:18,50,6,4,26,22.0,69.0,1.0,3363.23,2024-11-04 08:10:53,True,True,False,False,False,True,Low,Young,0,1
TX002077,5,325.03,2023-01-11 17:04:19,53,2,8,21,60.0,106.0,1.0,13521.76,2024-11-04 08:10:08,True,True,False,False,False,False,Very High,Mature,1,0
TX002078,7,125.82999999999998,2023-05-29 17:14:03,63,5,5,28,57.0,138.0,1.0,6109.86,2024-11-04 08:11:30,True,False,False,False,True,False,Moderate,Mature,1,0
TX002079,3,506.83,2023-04-24 17:27:12,55,5,5,25,37.0,45.0,1.0,9975.79,2024-11-04 08:07:31,True,True,False,True,False,False,High,Adult,1,0
TX002080,8,738.94,2023-10-09 18:54:21,58,5,4,24,41.0,173.0,1.0,13856.18,2024-11-04 08:08:51,True,True,False,False,False,False,Very High,Adult,1,0
TX002081,5,180.36,2023-05-30 16:12:10,60,9,6,23,33.0,55.0,1.0,9905.23,2024-11-04 08:06:40,False,False,True,True,False,False,High,Young,1,0
TX002082,6,225.1,2023-12-11 17:28:44,57,3,2,15,28.0,35.0,1.0,1547.71,2024-11-04 08:07:08,True,False,False,False,False,True,Low,Young,0,1
TX002083,9,359.51,2023-11-30 18:08:39,63,3,5,17,79.0,157.0,1.0,7153.72,2024-11-04 08:12:11,True,False,True,False,True,False,Moderate,Senior,1,0
TX002084,7,720.46,2023-12-07 16:10:40,63,8,6,30,54.0,44.0,1.0,3101.54,2024-11-04 08:08:35,True,True,False,False,True,False,Low,Mature,1,0
TX002086,4,291.46,2023-02-08 16:29:56,56,3,7,21,57.0,135.0,1.0,7142.53,2024-11-04 08:10:03,True,False,False,False,True,False,Moderate,Mature,1,0
TX002088,5,98.24000000000001,2023-04-10 17:58:46,56,6,5,18,28.0,148.0,1.0,580.6599999999999,2024-11-04 08:08:58,True,False,True,False,False,True,Low,Young,0,1
TX002089,6,100.48000000000002,2023-02-17 16:53:25,49,3,8,27,18.0,104.0,1.0,6149.81,2024-11-04 08:12:12,False,True,False,False,False,True,Moderate,Young,0,1
TX002090,7,45.900000000000006,2023-07-04 18:55:57,47,2,7,29,56.0,264.0,1.0,5698.25,2024-11-04 08:07:45,True,True,False,True,False,False,Moderate,Mature,1,0
TX002091,8,258.21,2023-11-27 17:19:31,54,5,4,32,39.0,225.0,1.0,9562.41,2024-11-04 08:10:11,True,False,True,False,False,False,High,Adult,1,0
TX002093,3,287.51,2023-05-22 16:57:31,41,3,6,19,22.0,255.0,1.0,187.64999999999964,2024-11-04 08:08:19,True,False,True,False,False,True,Low,Young,0,1
TX002094,4,501.3,2023-05-22 18:27:37,54,4,5,20,26.0,146.0,1.0,8520.08,2024-11-04 08:08:07,False,False,True,True,False,False,High,Young,0,1
TX002095,7,26.100000000000023,2023-02-17 16:21:21,56,5,5,28,27.0,32.0,1.0,1435.7200000000003,2024-11-04 08:07:09,True,False,False,False,False,True,Low,Young,0,1
TX002096,3,436.77,2023-09-28 16:14:49,53,7,4,16,20.0,176.0,1.0,825.6900000000005,2024-11-04 08:09:11,True,False,False,False,False,True,Low,Young,0,1
TX002097,3,292.38,2023-05-15 16:49:14,47,4,3,28,68.0,224.0,1.0,5803.89,2024-11-04 08:09:42,True,False,False,False,False,False,Moderate,Senior,1,0
TX002099,4,25.29000000000002,2023-07-27 18:34:19,56,3,5,28,50.0,125.0,1.0,5374.69,2024-11-04 08:06:44,True,False,True,True,False,False,Moderate,Mature,1,0
TX002100,4,123.35,2023-08-11 17:00:56,47,3,5,30,31.0,10.0,1.0,6852.16,2024-11-04 08:09:58,False,False,True,False,False,False,Moderate,Young,0,0
TX002101,7,139.52,2023-09-22 18:02:42,39,7,3,31,23.0,31.0,1.0,1570.2200000000003,2024-11-04 08:08:00,True,True,False,False,False,True,Low,Young,0,1
TX002102,6,51.19999999999999,2023-03-13 18:45:47,63,4,4,32,18.0,83.0,1.0,730.6000000000004,2024-11-04 08:06:44,True,False,True,False,False,True,Low,Young,0,1
TX002104,4,161.38,2023-11-09 16:06:17,53,6,4,29,24.0,101.0,1.0,3900.34,2024-11-04 08:10:55,False,False,True,False,False,True,Moderate,Young,0,1
TX002105,7,2.509999999999991,2023-04-17 16:04:21,47,3,4,25,63.0,32.0,1.0,4891.56,2024-11-04 08:11:22,True,False,True,False,True,False,Moderate,Mature,1,0
TX002106,7,22.620000000000005,2023-05-10 16:35:02,50,5,5,16,64.0,102.0,1.0,7682.0,2024-11-04 08:11:17,True,False,False,False,False,False,High,Mature,1,0
TX002107,4,126.82999999999998,2023-02-20 16:40:25,50,3,3,26,57.0,39.0,1.0,6100.98,2024-11-04 08:10:31,True,True,False,False,True,False,Moderate,Mature,1,0
TX002108,5,46.599999999999994,2023-08-30 17:54:55,55,5,6,27,55.0,68.0,1.0,1562.9,2024-11-04 08:06:23,True,False,True,False,False,False,Low,Mature,1,0
TX002109,7,243.8,2023-01-03 16:42:41,53,3,8,19,57.0,47.999999999999986,1.0,13732.81,2024-11-04 08:10:09,True,True,False,False,False,False,Very High,Mature,1,0
TX002110,2,231.51,2023-08-28 17:22:16,60,6,5,20,60.0,96.0,1.0,5790.7,2024-11-04 08:12:09,False,True,False,False,True,False,Moderate,Mature,1,0
TX002111,7,175.05,2023-01-02 17:05:16,53,4,3,30,39.0,34.0,1.0,1447.35,2024-11-04 08:08:09,True,False,True,True,False,False,Low,Adult,0,1
TX002112,7,762.74,2023-05-02 17:24:54,63,4,2,21,64.0,244.0,1.0,207.10000000000036,2024-11-04 08:06:39,True,False,False,False,False,False,Low,Mature,1,1
TX002113,4,34.03000000000003,2023-05-22 17:09:30,63,7,9,19,57.0,38.0,1.0,3077.2,2024-11-04 08:09:59,True,True,False,True,False,False,Low,Mature,1,0
TX002114,6,15.949999999999989,2023-03-14 17:10:00,55,6,5,21,25.0,52.0,1.0,1983.0,2024-11-04 08:11:39,True,True,False,False,False,True,Low,Young,0,1
TX002116,6,101.50999999999999,2023-03-23 16:17:51,63,2,6,25,46.0,199.0,1.0,3052.47,2024-11-04 08:11:54,False,False,True,True,False,False,Low,Adult,0,1
TX002117,3,309.42,2023-10-18 16:51:31,58,4,3,20,27.0,42.0,1.0,8564.46,2024-11-04 08:10:21,True,True,False,True,False,False,High,Young,1,0
TX002118,2,257.6,2023-12-18 16:30:46,60,2,3,26,59.0,293.0,1.0,7950.74,2024-11-04 08:09:57,False,False,True,False,True,False,High,Mature,1,0
TX002119,7,746.78,2023-11-27 16:29:16,56,4,1,28,21.0,64.0,1.0,1699.81,2024-11-04 08:07:44,False,True,False,False,False,True,Low,Young,0,1
TX002120,7,82.00999999999999,2023-12-25 17:27:57,50,2,4,23,23.0,156.0,1.0,287.46000000000004,2024-11-04 08:07:14,False,True,False,False,False,True,Low,Young,0,1
TX002121,6,476.99,2023-01-10 16:00:32,51,4,5,15,23.0,187.0,1.0,1154.4799999999996,2024-11-04 08:10:10,True,False,True,False,False,True,Low,Young,0,1
TX002122,9,320.11,2023-08-31 16:26:37,41,5,4,31,23.0,130.0,1.0,4076.48,2024-11-04 08:07:38,True,True,False,False,False,True,Moderate,Young,0,1
TX002123,4,333.39,2023-09-11 16:36:59,58,4,3,29,68.0,35.0,1.0,10628.59,2024-11-04 08:08:37,True,False,False,False,False,False,High,Senior,1,0
TX002124,9,10.300000000000011,2023-12-07 16:59:06,58,4,6,15,47.0,197.0,1.0,7801.32,2024-11-04 08:10:12,True,False,False,True,False,False,High,Adult,1,0
TX002126,7,416.55,2023-05-05 17:31:53,60,7,6,31,33.0,73.0,1.0,922.96,2024-11-04 08:07:20,True,False,True,True,False,False,Low,Young,0,1
TX002127,9,84.91,2023-10-16 18:38:15,55,5,3,19,18.0,68.0,1.0,1671.8599999999997,2024-11-04 08:06:59,True,False,True,False,False,True,Low,Young,0,1
TX002128,3,98.94999999999999,2023-12-29 17:37:37,56,4,5,27,75.0,73.0,1.0,5670.82,2024-11-04 08:07:52,True,True,False,False,True,False,Moderate,Senior,1,0
TX002129,3,18.139999999999986,2023-02-17 18:46:59,49,4,3,23,58.0,47.999999999999986,1.0,6020.85,2024-11-04 08:11:08,False,False,False,False,True,False,Moderate,Mature,1,0
TX002131,3,215.13,2023-01-05 16:02:42,63,3,5,19,46.0,114.0,1.0,3956.69,2024-11-04 08:08:16,True,False,True,True,False,False,Moderate,Adult,1,0
TX002132,2,218.57,2023-10-16 16:30:38,58,4,5,26,62.0,102.0,1.0,13869.86,2024-11-04 08:08:19,False,True,False,False,False,False,Very High,Mature,1,0
TX002133,5,341.88,2023-06-14 16:34:43,50,7,3,21,43.0,89.0,1.0,4159.52,2024-11-04 08:11:00,True,False,False,True,False,False,Moderate,Adult,0,0
TX002134,5,691.92,2023-07-10 16:37:18,57,6,4,17,19.0,61.0,1.0,1084.65,2024-11-04 08:12:13,True,False,True,False,False,True,Low,Young,0,1
TX002135,4,50.43000000000001,2023-07-10 16:06:28,53,4,4,26,32.0,51.0,1.0,9794.26,2024-11-04 08:09:10,True,True,False,False,False,False,High,Young,1,0
TX002136,8,440.43,2023-09-21 17:41:34,53,5,8,29,78.0,23.0,1.0,5123.24,2024-11-04 08:07:52,True,True,False,False,True,False,Moderate,Senior,1,0
TX002137,5,299.03,2023-01-19 17:27:01,47,6,5,24,39.0,52.0,1.0,1381.2799999999997,2024-11-04 08:10:02,True,True,False,True,False,False,Low,Adult,0,1
TX002138,5,1.9800000000000182,2023-12-25 17:41:33,57,6,5,23,66.0,170.0,1.0,11619.1,2024-11-04 08:10:47,True,False,False,False,False,False,Very High,Senior,1,0
TX002139,2,173.45,2023-12-25 16:25:43,58,3,4,32,31.0,161.0,1.0,9077.62,2024-11-04 08:07:11,True,False,False,True,False,False,High,Young,1,0
TX002140,4,438.76,2023-02-13 16:48:50,54,5,6,13,22.0,73.0,1.0,1824.19,2024-11-04 08:11:13,True,True,False,False,False,True,Low,Young,0,1
TX002141,7,519.62,2023-11-23 17:42:11,45,7,4,39,71.0,40.000000000000014,1.0,4159.33,2024-11-04 08:06:37,False,False,True,False,True,False,Moderate,Senior,1,0
TX002142,6,738.68,2023-03-07 16:36:08,56,5,7,24,50.0,124.0,1.0,14352.33,2024-11-04 08:11:40,True,False,True,False,False,False,Very High,Mature,1,0
TX002143,3,151.14,2023-06-01 16:18:49,58,9,9,26,64.0,38.0,1.0,2156.54,2024-11-04 08:11:40,True,False,True,False,True,False,Low,Mature,1,0
TX002144,4,75.76999999999998,2023-08-07 17:48:31,63,6,3,23,51.0,148.0,1.0,8361.7,2024-11-04 08:09:47,True,True,False,True,False,False,High,Mature,1,0
TX002145,5,444.52,2023-04-04 16:11:34,47,4,9,39,27.0,17.0,1.0,5424.6,2024-11-04 08:06:58,True,False,True,True,False,False,Moderate,Young,0,1
TX002146,6,5.2900000000000205,2023-03-08 18:51:57,55,4,4,28,52.0,276.0,1.0,11263.89,2024-11-04 08:09:14,True,False,True,False,False,False,Very High,Mature,1,0
TX002147,4,97.63,2023-05-15 16:05:06,49,5,8,17,48.0,127.0,1.0,12467.31,2024-11-04 08:11:10,False,False,True,False,False,False,Very High,Adult,1,0
TX002148,3,256.95,2023-05-04 16:37:21,51,4,3,26,26.0,71.0,1.0,2531.24,2024-11-04 08:08:10,True,True,False,True,False,False,Low,Young,0,1
TX002149,7,734.86,2023-12-08 16:36:30,57,4,6,16,48.0,290.0,1.0,6242.03,2024-11-04 08:08:49,False,True,False,True,False,False,Moderate,Adult,1,0
TX002151,7,84.28,2023-06-12 17:09:17,58,8,2,22,39.0,142.0,1.0,13586.06,2024-11-04 08:07:40,True,True,False,False,False,False,Very High,Adult,1,0
TX002153,5,202.49,2023-12-28 16:30:32,50,3,4,21,48.0,69.0,1.0,7447.1,2024-11-04 08:08:28,False,False,False,True,False,False,Moderate,Adult,1,0
TX002154,8,154.99,2023-08-28 17:07:08,56,6,4,31,25.0,53.0,1.0,1419.31,2024-11-04 08:08:06,True,True,False,False,False,True,Low,Young,0,1
TX002155,5,481.53,2023-09-12 17:21:48,57,9,7,22,58.0,277.0,1.0,6142.54,2024-11-04 08:11:54,True,True,False,False,True,False,Moderate,Mature,1,0
TX002156,8,172.92,2023-08-28 16:56:05,56,3,9,25,20.0,212.0,1.0,416.3699999999999,2024-11-04 08:08:14,True,False,True,False,False,True,Low,Young,0,1
TX002157,3,275.59,2023-10-10 16:49:03,58,4,3,21,53.0,238.0,1.0,6313.22,2024-11-04 08:10:12,False,True,False,False,True,False,Moderate,Mature,1,0
TX002158,6,207.2,2024-01-01 16:12:32,47,4,4,30,60.0,133.0,1.0,8092.94,2024-11-04 08:06:23,True,False,True,True,False,False,High,Mature,1,0
TX002159,3,136.82,2023-08-25 18:24:06,56,1,10,27,31.0,14.0,1.0,6229.13,2024-11-04 08:08:03,True,True,False,True,False,False,Moderate,Young,0,0
TX002161,10,179.38,2023-08-10 18:31:00,56,6,5,23,30.0,28.0,1.0,8741.51,2024-11-04 08:08:34,True,False,True,True,False,False,High,Young,1,0
TX002163,3,26.30000000000001,2023-12-12 16:57:29,50,4,5,20,32.0,33.0,1.0,7473.73,2024-11-04 08:09:28,True,False,False,False,False,False,Moderate,Young,1,0
TX002164,4,319.5,2023-06-09 16:03:24,50,2,6,18,29.0,69.0,1.0,2366.3,2024-11-04 08:10:45,False,True,False,True,False,False,Low,Young,0,1
